Accelerometer and gyro output
Gyro: 0.027787955477833748 0.007874701172113419 0.000529436394572258
Acce: 0.0070037841796875 0.00103759765625 -0.995208740234375
Gyro: 0.027787955477833748 0.007874701172113419 0.000529436394572258
Acce: 0.005462646484375 0.001251220703125 -0.9948883056640625
Gyro: 0.026880349963903427 0.00818149745464325 -0.0007403587806038558
Acce: 0.0060882568359375 0.0015869140625 -0.9949951171875
Gyro: 0.027845745906233788 0.006341785658150911 0.00040533312130719423
Acce: 0.0058746337890625 0.0007171630859375 -0.9960479736328125
Gyro: 0.027164243161678314 0.006114884279668331 -0.0013278521364554763
Acce: 0.0063934326171875 0.0012969970703125 -0.99554443359375
Gyro: 0.027760524302721024 0.007282946724444628 0.0001893507578643039
Acce: 0.005859375 0.0016021728515625 -0.9946136474609375
Gyro: 0.027419107034802437 0.008439291268587112 0.00015046859334688634
Acce: 0.005859375 0.0016021728515625 -0.9946136474609375
Gyro: 0.027419107034802437 0.008439291268587112 0.00015046859334688634
Acce: 0.006927490234375 0.000732421875 -0.9957122802734375
Gyro: 0.027471838518977165 0.00683074165135622 0.000248472933890298
Acce: 0.006378173828125 0.0020904541015625 -0.99554443359375
Gyro: 0.030906517058610916 0.006175604183226824 -1.1451592399680521e-05
Acce: 0.007659912109375 0.002105712890625 -0.9945831298828125
Gyro: 0.029212746769189835 0.008384429849684238 -0.0010548781137913465
Acce: 0.00640869140625 0.001739501953125 -0.9963836669921875
Gyro: 0.027717115357518196 0.0069503178820014 -0.0004492752777878195
Acce: 0.00640869140625 0.001739501953125 -0.9963836669921875
Gyro: 0.027717115357518196 0.0069503178820014 -0.0004492752777878195
Acce: 0.006561279296875 0.001220703125 -0.9955596923828125
Gyro: 0.027763720601797104 0.007504521403461695 -0.0011211908422410488
Acce: 0.006103515625 0.0006866455078125 -0.994842529296875
Gyro: 0.027765052393078804 0.007517571095377207 0.00046365635353140533
Acce: 0.0059967041015625 0.0023040771484375 -0.99530029296875
Gyro: 0.03007960505783558 0.007421164773404598 -0.0009717874927446246
Acce: 0.0067596435546875 0.0031280517578125 -0.9956512451171875
Gyro: 0.027122963219881058 0.00782649777829647 -0.0008367652189917862
Acce: 0.0065765380859375 0.002044677734375 -0.9954681396484375
Gyro: 0.027468109503388405 0.00902864895761013 -6.55137628200464e-05
Acce: 0.0065765380859375 0.002044677734375 -0.9954681396484375
Gyro: 0.027468109503388405 0.00902864895761013 -6.55137628200464e-05
Acce: 0.0068817138671875 0.0017547607421875 -0.9962921142578125
Gyro: 0.028751753270626068 0.007083741948008537 0.0005946838646195829
Acce: 0.0053863525390625 0.00079345703125 -0.996307373046875
Gyro: 0.028554679825901985 0.008467254228889942 -0.0013512879377231002
Acce: 0.0059051513671875 0.0016632080078125 -0.9949188232421875
Gyro: 0.026098445057868958 0.007820106111466885 -0.0004902879591099918
Acce: 0.0063323974609375 0.0012969970703125 -0.9944000244140625
Gyro: 0.027655862271785736 0.007394000422209501 0.00011851066665258259
Acce: 0.006256103515625 0.0003509521484375 -0.995208740234375
Gyro: 0.025967951864004135 0.007125287316739559 0.0003270361921750009
Acce: 0.006256103515625 0.0003509521484375 -0.995208740234375
Gyro: 0.025967951864004135 0.007125287316739559 0.0003270361921750009
Acce: 0.0066070556640625 0.0018157958984375 -0.9962005615234375
Gyro: 0.026388997212052345 0.006341252941638231 0.0006042712484486401
Acce: 0.0064849853515625 0.0007171630859375 -0.996826171875
Gyro: 0.02900075912475586 0.007983624003827572 -0.0005017395596951246
Acce: 0.006561279296875 0.0007781982421875 -0.99609375
Gyro: 0.02895308844745159 0.006223541218787432 -0.00022290658671408892
Acce: 0.0060882568359375 0.000732421875 -0.9954681396484375
Gyro: 0.026563966646790504 0.00669305631890893 0.00041971419705078006
Acce: 0.0060882568359375 0.000732421875 -0.9954681396484375
Gyro: 0.026563966646790504 0.00669305631890893 0.00041971419705078006
Acce: 0.0065765380859375 0.00152587890625 -0.99554443359375
Gyro: 0.02749420888721943 0.007565508130937815 -0.0008048072922974825
Acce: 0.0072784423828125 0.0008697509765625 -0.995849609375
Gyro: 0.027694744989275932 0.007267766632139683 0.0002479403046891093
Acce: 0.0073699951171875 0.0012054443359375 -0.99664306640625
Gyro: 0.027773840352892876 0.007190801203250885 0.00013768543431069702
Acce: 0.0075225830078125 0.0010528564453125 -0.9944915771484375
Gyro: 0.027908597141504288 0.007935420610010624 -0.0009566074586473405
Acce: 0.0069732666015625 0.0017547607421875 -0.9953155517578125
Gyro: 0.027227360755205154 0.006923153530806303 -0.000838895735796541
Acce: 0.0069732666015625 0.0017547607421875 -0.9953155517578125
Gyro: 0.027227360755205154 0.006923153530806303 -0.000838895735796541
Acce: 0.0065155029296875 0.0012054443359375 -0.99542236328125
Gyro: 0.029165076091885567 0.0073167686350643635 -0.0001334243715973571
Acce: 0.006927490234375 0.0021514892578125 -0.995758056640625
Gyro: 0.026516828685998917 0.006514358334243298 3.6751622246811166e-05
Acce: 0.005523681640625 0.0016632080078125 -0.9952850341796875
Gyro: 0.02749074622988701 0.008054464124143124 0.0006143912323750556
Acce: 0.00634765625 0.0011444091796875 -0.9945831298828125
Gyro: 0.027515247464179993 0.007255516014993191 0.001017327536828816
Acce: 0.00640869140625 0.0009918212890625 -0.9951324462890625
Gyro: 0.027885161340236664 0.007454986684024334 -0.0008466189028695226
Acce: 0.00640869140625 0.0009918212890625 -0.9951324462890625
Gyro: 0.027885161340236664 0.007454986684024334 -0.0008466189028695226
Acce: 0.007354736328125 0.002105712890625 -0.995391845703125
Gyro: 0.02834988199174404 0.0070557789877057076 -0.000185888638952747
Acce: 0.0062103271484375 0.0018310546875 -0.9953155517578125
Gyro: 0.02768888510763645 0.007592672016471624 -0.0013057478936389089
Acce: 0.00616455078125 0.0021209716796875 -0.995635986328125
Gyro: 0.02726064994931221 0.008086955174803734 0.0003581951605156064
Acce: 0.00653076171875 0.0001983642578125 -0.996826171875
Gyro: 0.02894110418856144 0.007917843759059906 -0.0012090750969946384
Acce: 0.00653076171875 0.0001983642578125 -0.996826171875
Gyro: 0.02894110418856144 0.007917843759059906 -0.0012090750969946384
Acce: 0.006683349609375 0.0009765625 -0.99517822265625
Gyro: 0.02666356787085533 0.007605188991874456 -0.0007006776868365705
Acce: 0.00628662109375 0.0019989013671875 -0.994903564453125
Gyro: 0.028894765302538872 0.008617723360657692 -0.0012274509062990546
Acce: 0.0064849853515625 0.0015869140625 -0.994781494140625
Gyro: 0.02755945548415184 0.007920773699879646 0.0002511360798962414
Acce: 0.0072784423828125 0.0010223388671875 -0.9946746826171875
Gyro: 0.027643611654639244 0.006154032424092293 0.00018668759730644524
Acce: 0.0058135986328125 0.0013275146484375 -0.9959259033203125
Gyro: 0.02786518633365631 0.008097341284155846 -9.134642459684983e-05
Acce: 0.0058135986328125 0.0013275146484375 -0.9959259033203125
Gyro: 0.02786518633365631 0.008097341284155846 -9.134642459684983e-05
Acce: 0.0061492919921875 0.000885009765625 -0.99603271484375
Gyro: 0.02731231413781643 0.00762915750965476 -0.0011608719360083342
Acce: 0.00665283203125 0.00079345703125 -0.9960784912109375
Gyro: 0.029103023931384087 0.0073479278944432735 0.0006767092272639275
Acce: 0.006500244140625 0.00079345703125 -0.996002197265625
Gyro: 0.027396470308303833 0.007681621704250574 -0.00130894361063838
Acce: 0.0054931640625 0.001708984375 -0.99359130859375
Gyro: 0.02857784926891327 0.007991880178451538 2.6631610694494157e-07
Acce: 0.00665283203125 0.0016021728515625 -0.9957275390625
Gyro: 0.027114974334836006 0.00788561999797821 2.609897819638718e-05
Acce: 0.00665283203125 0.0016021728515625 -0.9957275390625
Gyro: 0.027114974334836006 0.00788561999797821 2.609897819638718e-05
Acce: 0.0066680908203125 0.0008392333984375 -0.9970550537109375
Gyro: 0.028206070885062218 0.007873103022575378 0.00025539714260958135
Acce: 0.0063323974609375 0.0020294189453125 -0.99542236328125
Gyro: 0.026917368173599243 0.009137039072811604 -0.0009289105655625463
Acce: 0.005950927734375 0.002288818359375 -0.995361328125
Gyro: 0.02781085856258869 0.008025169372558594 -0.0018761969404295087
Acce: 0.0060272216796875 0.0017852783203125 -0.994140625
Gyro: 0.029229523614048958 0.007351922336965799 0.0004474110610317439
Acce: 0.0060272216796875 0.0017852783203125 -0.994140625
Gyro: 0.029229523614048958 0.007351922336965799 0.0004474110610317439
Acce: 0.0063018798828125 0.001617431640625 -0.995758056640625
Gyro: 0.026859577745199203 0.006871222052723169 -0.0010538127971813083
Acce: 0.007171630859375 0.0009613037109375 -0.995361328125
Gyro: 0.028909413143992424 0.00615270109847188 0.00020266656065359712
Acce: 0.0061492919921875 0.001251220703125 -0.9948883056640625
Gyro: 0.028133898973464966 0.006542587652802467 0.00010759170982055366
Acce: 0.0063934326171875 0.001800537109375 -0.9949188232421875
Gyro: 0.02882632240653038 0.008104798384010792 0.0005456816870719194
Acce: 0.007568359375 0.00146484375 -0.9958343505859375
Gyro: 0.027273699641227722 0.007692540530115366 -0.0003028014034498483
Acce: 0.007568359375 0.00146484375 -0.9958343505859375
Gyro: 0.027273699641227722 0.007692540530115366 -0.0003028014034498483
Acce: 0.006500244140625 0.002593994140625 -0.9959564208984375
Gyro: 0.028001807630062103 0.0073079802095890045 -0.0003483414766378701
Acce: 0.0064544677734375 0.0018157958984375 -0.9956512451171875
Gyro: 0.028609806671738625 0.007388674188405275 -0.0010210559703409672
Acce: 0.0064849853515625 0.00079345703125 -0.9958038330078125
Gyro: 0.028958147391676903 0.0062941149808466434 -0.0016327840276062489
Acce: 0.006195068359375 0.0023956298828125 -0.9950408935546875
Gyro: 0.02713095396757126 0.008012918755412102 -8.335694292327389e-05
Acce: 0.0071868896484375 0.0019683837890625 -0.99530029296875
Gyro: 0.026444390416145325 0.007998271845281124 -0.0009736517095007002
Acce: 0.0071868896484375 0.0019683837890625 -0.99530029296875
Gyro: 0.026444390416145325 0.007998271845281124 -0.0009736517095007002
Acce: 0.0068511962890625 0.0020599365234375 -0.9953155517578125
Gyro: 0.029136046767234802 0.007473096251487732 -0.0008902947301976383
Acce: 0.00726318359375 -4.57763671875e-05 -0.9953460693359375
Gyro: 0.02785240299999714 0.007380950730293989 -0.0009680590592324734
Acce: 0.006591796875 0.00079345703125 -0.997100830078125
Gyro: 0.02786598540842533 0.007241934072226286 -0.00029401297797448933
Acce: 0.0068206787109375 0.000946044921875 -0.9963531494140625
Gyro: 0.028450816869735718 0.006554305553436279 0.0005491438205353916
Acce: 0.0068206787109375 0.000946044921875 -0.9963531494140625
Gyro: 0.028450816869735718 0.006554305553436279 0.0005491438205353916
Acce: 0.0062103271484375 0.001617431640625 -0.9944305419921875
Gyro: 0.026274213567376137 0.006078132428228855 0.0005816344055347145
Acce: 0.0064849853515625 0.001983642578125 -0.9967193603515625
Gyro: 0.0276822280138731 0.0076422072015702724 0.0006532734259963036
Acce: 0.0062255859375 0.0011749267578125 -0.9952850341796875
Gyro: 0.027942152693867683 0.007816644385457039 0.00046924897469580173
Acce: 0.0068359375 0.0010528564453125 -0.995880126953125
Gyro: 0.027604995295405388 0.00791278388351202 -0.0016479641199111938
Acce: 0.0062713623046875 0.0016021728515625 -0.994964599609375
Gyro: 0.02712962217628956 0.007921572774648666 0.00012223910016473383
Acce: 0.0062713623046875 0.0016021728515625 -0.994964599609375
Gyro: 0.02712962217628956 0.007921572774648666 0.00012223910016473383
Acce: 0.007476806640625 0.0011138916015625 -0.99493408203125
Gyro: 0.027783960103988647 0.00811837986111641 0.00024527712957933545
Acce: 0.006591796875 0.001708984375 -0.9944000244140625
Gyro: 0.02917945757508278 0.008074438199400902 -0.0010820423485711217
Acce: 0.007110595703125 0.0013885498046875 -0.99664306640625
Gyro: 0.028117921203374863 0.007237672805786133 -0.0001227717293659225
Acce: 0.0064697265625 0.001678466796875 -0.996826171875
Gyro: 0.027519775554537773 0.007846471853554249 -1.8908443962573074e-05
Acce: 0.0068206787109375 0.000946044921875 -0.9970855712890625
Gyro: 0.026556244120001793 0.00797377061098814 -0.00016937704640440643
Acce: 0.0068206787109375 0.000946044921875 -0.9970855712890625
Gyro: 0.026556244120001793 0.00797377061098814 -0.00016937704640440643
Acce: 0.005767822265625 0.00146484375 -0.9960479736328125
Gyro: 0.026581276208162308 0.0071010529063642025 -0.0012628709664568305
Acce: 0.007537841796875 0.000213623046875 -0.9962615966796875
Gyro: 0.029454560950398445 0.006201703101396561 -0.0010229201288893819
Acce: 0.005950927734375 0.0013885498046875 -0.9954376220703125
Gyro: 0.027524568140506744 0.007977498695254326 -0.0012809804175049067
Acce: 0.0065765380859375 0.0003814697265625 -0.9954376220703125
Gyro: 0.027222566306591034 0.0065223476849496365 -0.0012697952333837748
Acce: 0.0065765380859375 0.0003814697265625 -0.9954376220703125
Gyro: 0.027222566306591034 0.0065223476849496365 -0.0012697952333837748
Acce: 0.006134033203125 0.0019073486328125 -0.996337890625
Gyro: 0.027456391602754593 0.006306099239736795 -0.0007408913807012141
Acce: 0.0066986083984375 0.001373291015625 -0.99456787109375
Gyro: 0.026433205232024193 0.006070143077522516 0.0004492752777878195
Acce: 0.006805419921875 0.0023651123046875 -0.9939117431640625
Gyro: 0.02858051285147667 0.007879228331148624 -0.000589091214351356
Acce: 0.0063323974609375 0.001129150390625 -0.996185302734375
Gyro: 0.02642441727221012 0.0070829433389008045 -0.0014405038673430681
Acce: 0.0074310302734375 0.000640869140625 -0.99554443359375
Gyro: 0.027826305478811264 0.0068267472088336945 -0.0009560748003423214
Acce: 0.0074310302734375 0.000640869140625 -0.99554443359375
Gyro: 0.027826305478811264 0.0068267472088336945 -0.0009560748003423214
Acce: 0.00555419921875 0.000946044921875 -0.9946136474609375
Gyro: 0.026984745636582375 0.006666158325970173 0.00010945591930067167
Acce: 0.0063018798828125 0.0012664794921875 -0.9962158203125
Gyro: 0.02767903171479702 0.0075577846728265285 0.0006205165409483016
Acce: 0.0071258544921875 0.000885009765625 -0.9960174560546875
Gyro: 0.027092870324850082 0.00732422573491931 -0.0008311725687235594
Acce: 0.00665283203125 0.0009002685546875 -0.9954833984375
Gyro: 0.028073713183403015 0.007793474476784468 -0.0007773766992613673
Acce: 0.006622314453125 0.0018463134765625 -0.9951629638671875
Gyro: 0.02804548293352127 0.006886934395879507 -0.0012373046483844519
Acce: 0.006622314453125 0.0018463134765625 -0.9951629638671875
Gyro: 0.02804548293352127 0.006886934395879507 -0.0012373046483844519
Acce: 0.006011962890625 0.00103759765625 -0.9951171875
Gyro: 0.026444124057888985 0.007458448875695467 -0.000687361869495362
Acce: 0.007080078125 0.0008392333984375 -0.9957427978515625
Gyro: 0.026332272216677666 0.007768440991640091 -0.001347825862467289
Acce: 0.0065460205078125 0.001983642578125 -0.997314453125
Gyro: 0.027995681390166283 0.006129265297204256 -0.0001757686259225011
Acce: 0.0066070556640625 0.000946044921875 -0.99560546875
Gyro: 0.028561070561408997 0.007866977714002132 0.0010285128373652697
Acce: 0.0066070556640625 0.000946044921875 -0.99560546875
Gyro: 0.028561070561408997 0.007866977714002132 0.0010285128373652697
Acce: 0.007080078125 0.0004730224609375 -0.9954681396484375
Gyro: 0.027649205178022385 0.00717748561874032 -0.0004524710529949516
Acce: 0.00604248046875 0.0011138916015625 -0.9962615966796875
Gyro: 0.02888491190969944 0.007243531756103039 -0.0004878911131527275
Acce: 0.006622314453125 0.0018768310546875 -0.9940032958984375
Gyro: 0.027993284165859222 0.007352721411734819 -0.000624777574557811
Acce: 0.006591796875 0.0007171630859375 -0.9951934814453125
Gyro: 0.027119236066937447 0.007384146563708782 -0.0005795038305222988
Acce: 0.0061187744140625 0.0015716552734375 -0.995269775390625
Gyro: 0.0273879487067461 0.006506368983536959 -0.001041295938193798
Acce: 0.0061187744140625 0.0015716552734375 -0.995269775390625
Gyro: 0.0273879487067461 0.006506368983536959 -0.001041295938193798
Acce: 0.006317138671875 0.002197265625 -0.9963226318359375
Gyro: 0.027104321867227554 0.006680007092654705 -0.001005343277938664
Acce: 0.0063018798828125 0.0009307861328125 -0.9943389892578125
Gyro: 0.026696326211094856 0.00806351937353611 0.000360059377271682
Acce: 0.0068817138671875 0.00128173828125 -0.994659423828125
Gyro: 0.02756424993276596 0.006643255241215229 -0.0009523464250378311
Acce: 0.0069732666015625 0.0011749267578125 -0.995208740234375
Gyro: 0.027418041601777077 0.007799067068845034 -0.00023542344570159912
Acce: 0.006195068359375 0.00177001953125 -0.9956207275390625
Gyro: 0.027472104877233505 0.007733819540590048 -0.0011773834703490138
Acce: 0.006195068359375 0.00177001953125 -0.9956207275390625
Gyro: 0.027472104877233505 0.007733819540590048 -0.0011773834703490138
Acce: 0.006134033203125 0.00201416015625 -0.9954071044921875
Gyro: 0.029136579483747482 0.006440855097025633 0.0001603222917765379
Acce: 0.0059967041015625 0.001220703125 -0.995880126953125
Gyro: 0.027427097782492638 0.007669104728847742 -0.0011265170760452747
Acce: 0.0067596435546875 0.0012054443359375 -0.995819091796875
Gyro: 0.027728300541639328 0.007447263691574335 0.00029294771957211196
Acce: 0.00640869140625 0.001495361328125 -0.9951629638671875
Gyro: 0.027791151776909828 0.008615592494606972 -0.0006966829532757401
Acce: 0.00640869140625 0.001495361328125 -0.9951629638671875
Gyro: 0.027791151776909828 0.008615592494606972 -0.0006966829532757401
Acce: 0.0059051513671875 0.0009613037109375 -0.9966278076171875
Gyro: 0.028442559763789177 0.00634870957583189 -0.0011358382180333138
Acce: 0.0062408447265625 0.001251220703125 -0.9957122802734375
Gyro: 0.027405524626374245 0.008029164746403694 0.00015153386630117893
Acce: 0.005645751953125 0.0020751953125 -0.9942474365234375
Gyro: 0.02774348109960556 0.007680290378630161 0.0005366269615478814
Acce: 0.007049560546875 0.0020904541015625 -0.9953155517578125
Gyro: 0.027939755469560623 0.007692540530115366 0.00027084347675554454
Acce: 0.0058135986328125 0.0019989013671875 -0.995941162109375
Gyro: 0.028129372745752335 0.007322361227124929 3.7017940485384315e-05
Acce: 0.0058135986328125 0.0019989013671875 -0.995941162109375
Gyro: 0.028129372745752335 0.007322361227124929 3.7017940485384315e-05
Acce: 0.0063323974609375 0.0024261474609375 -0.99664306640625
Gyro: 0.02793043479323387 0.007148989476263523 -0.00042051312630064785
Acce: 0.0066986083984375 0.0009613037109375 -0.9951324462890625
Gyro: 0.028659075498580933 0.008072840049862862 0.00024980452144518495
Acce: 0.006866455078125 0.0016326904296875 -0.9962005615234375
Gyro: 0.02791711874306202 0.007645668927580118 -0.0008096009842120111
Acce: 0.00634765625 0.002716064453125 -0.9958648681640625
Gyro: 0.027967453002929688 0.007099721115082502 3.0360035452758893e-05
Acce: 0.0057373046875 0.0020751953125 -0.9945831298828125
Gyro: 0.029219936579465866 0.007092530373483896 7.74979853304103e-05
Acce: 0.0057373046875 0.0020751953125 -0.9945831298828125
Gyro: 0.029219936579465866 0.007092530373483896 7.74979853304103e-05
Acce: 0.0062255859375 0.0012359619140625 -0.9943695068359375
Gyro: 0.027963990345597267 0.007986287586390972 0.00012250541476532817
Acce: 0.006561279296875 0.0019989013671875 -0.9954681396484375
Gyro: 0.027467843145132065 0.007897604256868362 -0.0003632551815826446
Acce: 0.0067596435546875 0.001220703125 -0.9964141845703125
Gyro: 0.02701776847243309 0.007784686051309109 -0.0013025520602241158
Acce: 0.0062713623046875 0.0012054443359375 -0.9957122802734375
Gyro: 0.027883563190698624 0.007715710438787937 0.0005289037944748998
Acce: 0.0062713623046875 0.0012054443359375 -0.9957122802734375
Gyro: 0.027883563190698624 0.007715710438787937 0.0005289037944748998
Acce: 0.0070953369140625 0.0010528564453125 -0.9961090087890625
Gyro: 0.02893630973994732 0.006650978233665228 9.347695595351979e-05
Acce: 0.0057373046875 0.001190185546875 -0.9960479736328125
Gyro: 0.02995816431939602 0.008537561632692814 -0.001315335277467966
Acce: 0.0066070556640625 0.0003204345703125 -0.99603271484375
Gyro: 0.02923724800348282 0.007186007685959339 0.0005912217311561108
Acce: 0.007476806640625 0.0016937255859375 -0.9958953857421875
Gyro: 0.028243888169527054 0.006983873434364796 -0.0008500810363329947
Acce: 0.00732421875 0.00152587890625 -0.99560546875
Gyro: 0.028150411322712898 0.006344715133309364 -0.001427987008355558
Acce: 0.00732421875 0.00152587890625 -0.99560546875
Gyro: 0.028150411322712898 0.006344715133309364 -0.001427987008355558
Acce: 0.0068206787109375 0.0019683837890625 -0.994873046875
Gyro: 0.027600469067692757 0.006192914675921202 0.000245543458731845
Acce: 0.006439208984375 0.0013275146484375 -0.9947052001953125
Gyro: 0.028073713183403015 0.007908256724476814 0.0002892192860599607
Acce: 0.00665283203125 0.0013275146484375 -0.996490478515625
Gyro: 0.028308603912591934 0.007285077124834061 -0.0009448895580135286
Acce: 0.005523681640625 0.001678466796875 -0.9950714111328125
Gyro: 0.027126159518957138 0.007335943635553122 0.0002849582233466208
Acce: 0.006591796875 0.0026702880859375 -0.99493408203125
Gyro: 0.028838573023676872 0.007378287613391876 -0.0009755159262567759
Acce: 0.006591796875 0.0026702880859375 -0.99493408203125
Gyro: 0.028838573023676872 0.007378287613391876 -0.0009755159262567759
Acce: 0.0064849853515625 0.0027313232421875 -0.995849609375
Gyro: 0.027403661981225014 0.00726350536569953 -0.0005219795857556164
Acce: 0.0064697265625 0.001373291015625 -0.9953460693359375
Gyro: 0.028679847717285156 0.007910387590527534 -0.0013105415273457766
Acce: 0.006072998046875 0.0024261474609375 -0.9965057373046875
Gyro: 0.028625519946217537 0.007242200430482626 -0.0009129316313192248
Acce: 0.007080078125 0.0020294189453125 -0.99493408203125
Gyro: 0.0264771468937397 0.007556453347206116 -0.001395496423356235
Acce: 0.007080078125 0.0020294189453125 -0.99493408203125
Gyro: 0.0264771468937397 0.007556453347206116 -0.001395496423356235
Acce: 0.006256103515625 0.000244140625 -0.9954681396484375
Gyro: 0.02917333133518696 0.007788148242980242 0.0015478292480111122
Acce: 0.0073394775390625 0.0013885498046875 -0.995697021484375
Gyro: 0.027600469067692757 0.007231014780700207 0.0015933692920953035
Acce: 0.0069580078125 0.002227783203125 -0.99554443359375
Gyro: 0.02900288999080658 0.006254167295992374 -0.00098217383492738
Acce: 0.0062103271484375 0.0021820068359375 -0.995208740234375
Gyro: 0.0291789248585701 0.007495999336242676 -0.0006314354832284153
Acce: 0.0069427490234375 0.0014495849609375 -0.994476318359375
Gyro: 0.027962658554315567 0.007769772317260504 0.0009374326909892261
Acce: 0.0069427490234375 0.0014495849609375 -0.994476318359375
Gyro: 0.027962658554315567 0.007769772317260504 0.0009374326909892261
Acce: 0.006134033203125 0.001861572265625 -0.9947967529296875
Gyro: 0.028081702068448067 0.007967378944158554 0.0005672533297911286
Acce: 0.0066986083984375 0.0022125244140625 -0.9963531494140625
Gyro: 0.028913406655192375 0.0062634884379804134 0.00018482338055036962
Acce: 0.0058441162109375 0.002044677734375 -0.9954833984375
Gyro: 0.027948543429374695 0.007935953326523304 0.00047830372932367027
Acce: 0.006011962890625 0.0006561279296875 -0.994415283203125
Gyro: 0.02748941443860531 0.007743407040834427 -0.0007360977469943464
Acce: 0.006011962890625 0.0006561279296875 -0.994415283203125
Gyro: 0.02748941443860531 0.007743407040834427 -0.0007360977469943464
Acce: 0.0057830810546875 0.001220703125 -0.9954376220703125
Gyro: 0.02624145708978176 0.007122624199837446 0.00012783173588104546
Acce: 0.005889892578125 0.0004119873046875 -0.9954376220703125
Gyro: 0.027469441294670105 0.008064850233495235 -0.0005848301807418466
Acce: 0.0064697265625 0.0018157958984375 -0.9954071044921875
Gyro: 0.027464646846055984 0.0060264673084020615 0.0006543386843986809
Acce: 0.006103515625 0.0019683837890625 -0.99639892578125
Gyro: 0.027759192511439323 0.0068174260668456554 -0.0007864314829930663
Acce: 0.006622314453125 0.0 -0.995513916015625
Gyro: 0.028600752353668213 0.007962319068610668 0.0015454323729500175
Acce: 0.006622314453125 0.0 -0.995513916015625
Gyro: 0.028600752353668213 0.007962319068610668 0.0015454323729500175
Acce: 0.0065460205078125 0.0008087158203125 -0.995513916015625
Gyro: 0.027691282331943512 0.007568171247839928 0.00024234765442088246
Acce: 0.0063323974609375 0.00201416015625 -0.99603271484375
Gyro: 0.028541363775730133 0.007099188398569822 -0.000395745737478137
Acce: 0.006011962890625 0.00201416015625 -0.9941558837890625
Gyro: 0.02737409994006157 0.006619553081691265 -0.00014381069922819734
Acce: 0.0077362060546875 0.001068115234375 -0.9951629638671875
Gyro: 0.02719886414706707 0.0070459251292049885 -0.0007086671539582312
Acce: 0.0058746337890625 0.001922607421875 -0.9951171875
Gyro: 0.027305390685796738 0.006729009095579386 0.0005020058597438037
Acce: 0.0058746337890625 0.001922607421875 -0.9951171875
Gyro: 0.027305390685796738 0.006729009095579386 0.0005020058597438037
Acce: 0.0062255859375 0.0017547607421875 -0.9959259033203125
Gyro: 0.027308320626616478 0.006912501063197851 -0.0011688614031299949
Acce: 0.00689697265625 0.001953125 -0.995758056640625
Gyro: 0.02774854004383087 0.007473628968000412 -0.0012383698485791683
Acce: 0.0068511962890625 0.001068115234375 -0.9956512451171875
Gyro: 0.02923458442091942 0.0073236930184066296 -0.0006708502769470215
Acce: 0.006317138671875 0.0018463134765625 -0.9966583251953125
Gyro: 0.02785559929907322 0.007660316303372383 -0.0009914948605000973
Acce: 0.0067901611328125 0.0013275146484375 -0.9954833984375
Gyro: 0.02720632031559944 0.007555654272437096 -0.0014213290996849537
Acce: 0.0067901611328125 0.0013275146484375 -0.9954833984375
Gyro: 0.02720632031559944 0.007555654272437096 -0.0014213290996849537
Acce: 0.0062103271484375 0.001922607421875 -0.995025634765625
Gyro: 0.0286438949406147 0.006941529456526041 0.00012729909212794155
Acce: 0.00653076171875 0.0018310546875 -0.995025634765625
Gyro: 0.02803349867463112 0.008017180487513542 -0.0010194580536335707
Acce: 0.006011962890625 0.0009307861328125 -0.9954833984375
Gyro: 0.02744840271770954 0.007607053499668837 0.00023089606838766485
Acce: 0.0058441162109375 0.00128173828125 -0.99542236328125
Gyro: 0.027813255786895752 0.007173224352300167 -0.0011771172285079956
Acce: 0.0058441162109375 0.00128173828125 -0.99542236328125
Gyro: 0.027813255786895752 0.007173224352300167 -0.0011771172285079956
Acce: 0.00732421875 0.0016021728515625 -0.99658203125
Gyro: 0.027534687891602516 0.007384412921965122 -0.0004546015989035368
Acce: 0.0072021484375 0.002227783203125 -0.99432373046875
Gyro: 0.02869369648396969 0.007648066151887178 -0.0012391688069328666
Acce: 0.006378173828125 0.0020751953125 -0.997283935546875
Gyro: 0.028170650824904442 0.007995075546205044 -0.000886566296685487
Acce: 0.0061492919921875 0.00128173828125 -0.9952239990234375
Gyro: 0.026635339483618736 0.007138337008655071 0.0002748382103163749
Acce: 0.00665283203125 0.0011749267578125 -0.996185302734375
Gyro: 0.02726118266582489 0.008978048339486122 -0.0011230550007894635
Acce: 0.00665283203125 0.0011749267578125 -0.996185302734375
Gyro: 0.02726118266582489 0.008978048339486122 -0.0011230550007894635
Acce: 0.0065155029296875 0.001220703125 -0.9949188232421875
Gyro: 0.026703249663114548 0.007208644412457943 -0.0011345066595822573
Acce: 0.0062713623046875 0.0009307861328125 -0.9968109130859375
Gyro: 0.02894403412938118 0.006935670506209135 -0.0012309130979701877
Acce: 0.0064697265625 0.00177001953125 -0.9948272705078125
Gyro: 0.027534687891602516 0.00749200489372015 -0.001044491771608591
Acce: 0.0059814453125 0.002716064453125 -0.9948272705078125
Gyro: 0.027349065989255905 0.007015565410256386 0.00044900894863530993
Acce: 0.0070037841796875 0.0019073486328125 -0.9943389892578125
Gyro: 0.02654319442808628 0.007151918951421976 0.0005001416429877281
Acce: 0.0070037841796875 0.0019073486328125 -0.9943389892578125
Gyro: 0.02654319442808628 0.007151918951421976 0.0005001416429877281
Acce: 0.0063934326171875 0.0007476806640625 -0.995391845703125
